INFO_TIME,COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
╕ъо╞о╔╢б,┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-018","лnжwи╜",408,1163,611,552
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-020","лnжии╜",438,1352,693,659
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-023","лnл╪и╜",465,1518,782,736
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-025","лn▒jи╜",367,881,471,410
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-022","лn╣чи╜",421,1301,667,634
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-021","лn┐│и╜",605,1756,880,876
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-002","│╗╝dи╜",314,1096,558,538
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-026","┤┬╢зи╜",306,712,391,321
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-005","┤ф├фи╜",542,1609,859,750
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-008","╖sл░и╜",509,1545,773,772
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-009","╕t┤Єи╜",876,2825,1434,1391
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-027","╕t╖Rи╜",1125,3296,1647,1649
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-007","╣iдBи╜",1031,3284,1683,1601
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-001","└s╝wи╜",1267,3898,2016,1882
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-011","─ме_и╜",470,1288,646,642
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-010","─мжши╜",1045,2997,1506,1491
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-013","─мкFи╜",242,627,311,316
"103Y3M","10002","йy─ї┐д","10002030","─м┐D┬э","10002030-012","─млnи╜",210,564,274,290
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-014","дTе┴и╜",415,1079,601,478
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-015","дjмъи╜",477,1300,708,592
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-001","ддл░и╜",2193,6370,3207,3163
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-003","е├йўи╜",542,1574,840,734
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-009","кF┬╫и╜",231,654,379,275
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-011","кQо·и╜",614,1887,1080,807
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-007","к°и}и╜",302,814,466,348
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-012","мKдщи╜",381,1039,570,469
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-004","оїйўи╜",493,1857,1054,803
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-005","░ъкZи╜",518,1511,745,766
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-002","▒╥╝╥и╜",801,2049,1044,1005
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-006","╖╜л░и╜",507,1550,855,695
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-013","╝wкZи╜",286,876,489,387
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-008","╝╓жXи╜",472,1205,696,509
"103Y3M","10015","кс╜м┐д","10015030","е╔и╜┬э","10015030-010","╞[н╡и╜",678,1811,981,830
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-003","дjенз°",423,1111,591,520
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-007","дjе■з°",338,920,501,419
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-005","дjжPз°",493,1305,685,620
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-001","дjжwз°",401,1023,513,510
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-004","дj░из°",478,1194,619,575
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-009","дj┤Iз°",164,394,205,189
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-002","дj╡╪з°",594,1518,786,732
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-006","дj╢iз°",212,533,280,253
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-008","дj┐│з°",216,561,314,247
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-010","дj┬╫з°",201,549,315,234
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-014","е_┤Iз°",363,1031,556,475
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-012","жш┤Iз°",407,1131,595,536
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-011","кF┤Iз°",401,1152,632,520
"103Y3M","10015","кс╜м┐д","10015070","е·┤_╢m","10015070-013","лn┤Iз°",336,979,521,458
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-009","дzл░з°",654,1445,826,619
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-016","дпжwз°",945,2489,1304,1185
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-014","дпи╜з°",2627,6895,3398,3497
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-017","дпйMз°",1850,4938,2599,2339
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-003","д╙йўз°",1556,4217,2226,1991
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-001","е_йўз°",3253,8722,4176,4546
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-004","е├жwз°",1836,4771,2392,2379
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-010","е├┐│з°",1216,3398,1747,1651
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-018","е·╡╪з°",825,2047,1074,973
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-006","жNжwз°",2293,5841,3037,2804
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-013","йyйўз°",1697,4786,2390,2396
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-015","кFйўз°",2301,6033,3101,2932
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-012","лnйўз°",1706,4842,2362,2480
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-008","лn╡╪з°",622,1770,956,814
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-002","│╙жwз°",2096,5491,2720,2771
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-007","║╓┐│з°",1143,3226,1681,1545
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-005","╝y┬╫з°",2860,7617,3913,3704
"103Y3M","10015","кс╜м┐д","10015050","жNжw╢m","10015050-011","╜_н╗з°",1258,3703,1899,1804
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-006","дх─їз°",380,1345,697,648
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-004","дЇ╖╜з°",419,1428,758,670
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-003","иqкLз°",685,2174,1068,1106
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-008","и╬е┴з°",357,1170,595,575
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-009","йMенз°",550,1673,880,793
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-001","▒R╝wз°",540,1747,901,846
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-002","┤Iе@з°",681,2163,1137,1026
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-007","┤║м№з°",715,2173,1126,1047
"103Y3M","10015","кс╜м┐д","10015110","иqкL╢m","10015110-005","╗╔к∙з°",415,1436,767,669
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-003","д╙енз°",223,884,467,417
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-006","еjн╖з°",323,1139,630,509
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-002","е▀дsз°",371,1251,688,563
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-005","иЇ▓Mз°",328,1313,721,592
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-004","иЇ╖╦з°",242,847,472,375
"103Y3M","10015","кс╜м┐д","10015130","иЇ╖╦╢m","10015130-001","▒[дsз°",177,695,393,302
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-029","еDдOи╜",1301,3424,1628,1796
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-013","еDдuи╜",289,827,394,433
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-042","еDжwи╜",1122,3161,1503,1658
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-006","еDйMи╜",1400,3850,1885,1965
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-004","еDлHи╜",327,823,389,434
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-036","еDнpи╜",413,1074,526,548
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-020","еD░╙и╜",320,892,427,465
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-028","еD╢╘и╜",456,1252,604,648
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-005","еD╖№и╜",289,739,349,390
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-012","еD╕qи╜",213,563,295,268
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-014","еD╣Aи╜",1572,4577,2221,2356
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-021","еD╛╟и╜",868,2423,1146,1277
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-037","еD┼vи╜",2462,6710,3211,3499
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-025","е┴д▀и╜",415,1080,583,497
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-027","е┴еDи╜",282,695,336,359
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-019","е┴е═и╜",653,1609,758,851
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-001","е┴е▀и╜",733,1808,883,925
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-034","е┴ж│и╜",274,819,415,404
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-045","е┴з╡и╜",1659,4153,2089,2064
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-033","е┴и╔и╜",1407,3382,1666,1716
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-011","е┴кvи╜",34,69,40,29
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-017","е┴мFи╜",1707,4420,2064,2356
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-003","е┴▒┌и╜",254,672,325,347
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-018","е┴╢╘и╜",1684,4436,2045,2391
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-010","е┴╖Nи╜",972,2509,1422,1087
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-002","е┴╣Bи╜",940,2331,1140,1191
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-009","е┴╝wи╜",802,1978,934,1044
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-026","е┴╝╓и╜",316,725,346,379
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-035","е┴┼vи╜",211,512,247,265
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-022","░ъе·и╜",607,1577,805,772
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-030","░ъжwи╜",273,639,306,333
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-039","░ъи╛и╜",430,1102,516,586
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-015","░ъкvи╜",552,1443,671,772
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-007","░ъл┬и╜",1226,2612,1329,1283
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-008","░ън╖и╜",1566,4531,2079,2452
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-024","░ъ▒jи╜",698,2097,1036,1061
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-043","░ъ▓▒и╜",1984,4269,2075,2194
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-016","░ъ┤Iи╜",2351,6051,2945,3106
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-038","░ъ╡╪и╜",1115,3060,1474,1586
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-041","░ъ╕╬и╜",1897,4962,2415,2547
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-040","░ъ║╓и╜",601,1704,898,806
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-031","░ъ╗юи╜",985,2663,1278,1385
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-032","░ъ╝yи╜",435,1194,624,570
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-044","░ъ┐│и╜",1790,4693,2320,2373
"103Y3M","10015","кс╜м┐д","10015010","кс╜мел","10015010-023","░ъ┴pи╜",1320,2980,1451,1529
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-010","е├┬╫з°",182,543,292,251
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-007","е█╡Pз°",372,1091,578,513
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-005","ж╦е╨з°",489,1255,655,600
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-001","зdж┐з°",222,567,315,252
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-008","й·и╜з°",159,453,249,204
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-002","кFи╜з°",502,1248,694,554
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-009","┤Iи╜з°",602,1661,856,805
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-012","┤Iлnз°",223,620,337,283
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-004","╖s┐│з°",284,689,391,298
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-003","╕U╣чз°",248,808,473,335
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-013","╛╟е╨з°",270,773,433,340
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-011","┬╫лnз°",290,740,411,329
"103Y3M","10015","кс╜м┐д","10015100","┤Iи╜╢m","10015100-006","├╣дsз°",179,514,279,235
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-008","дj║~з°",1164,3142,1624,1518
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-004","е_оHз°",1637,4471,2297,2174
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-005","и╬кLз°",388,1101,578,523
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-003","▒d╝╓з°",1009,2779,1404,1375
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-002","╢╢жwз°",362,1071,591,480
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-001","╖sл░з°",585,1595,799,796
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-006","╣┼и╜з°",1688,4370,2275,2095
"103Y3M","10015","кс╜м┐д","10015040","╖sл░╢m","10015040-007","╣┼╖sз°",643,1577,843,734
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-008","й_м№з°",116,415,233,182
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-010","┤Iе┴з°",406,1062,581,481
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-009","┤I╖╜з°",370,964,539,425
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-011","┤I┐│з°",301,719,412,307
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-005","╖че_з°",264,739,384,355
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-003","╖чи}з°",242,615,335,280
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-002","╖чм№з°",796,2127,1089,1038
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-004","╖ч▓╗з°",486,1131,585,546
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-001","╖ч┴Jз°",911,2308,1210,1098
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-006","╗R┼bз°",424,1075,585,490
"103Y3M","10015","кс╜м┐д","10015090","╖ч┴J╢m","10015090-007","┼bйгз°",347,1013,588,425
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-001","жшкLз°",446,1369,710,659
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-002","иг┤╕з°",218,680,355,325
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-004","й·зQз°",282,824,450,374
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-006","мї╕нз°",444,1337,723,614
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-005","░и╗╖з°",382,1356,727,629
"103Y3M","10015","кс╜м┐д","10015120","╕U║a╢m","10015120-003","╕U║aз°",306,936,490,446
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-013","дым▄з°",362,970,544,426
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-014","дЇцгз°",375,895,518,377
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-010","енйMз°",614,1618,865,753
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-008","е·║aз°",323,915,497,418
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-006","ж@йMз°",268,694,374,320
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-009","ж└лnз°",387,905,486,419
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-012","ж╠┤╠з°",127,293,149,144
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-011","з╙╛╟з°",1159,2881,1521,1360
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-002","╖╦дfз°",425,1213,665,548
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-007","╣╪┬╫з°",717,1894,1009,885
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-001","╛Ё┤Єз°",156,398,208,190
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-003","┬╫дsз°",827,2220,1180,1040
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-005","┬╫йWз°",368,1058,564,494
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-004","┬╫╕╠з°",556,1619,871,748
"103Y3M","10015","кс╜м┐д","10015060","╣╪┬╫╢m","10015060-015","╞Q╝dз°",255,531,287,244
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-007","дj║aи╜",550,1479,799,680
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-006","дs┐│и╜",263,561,307,254
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-008","е_кLи╜",253,664,369,295
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-010","кL║aи╜",358,927,485,442
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-011","к°╛Їи╜",461,1145,605,540
"103Y3M","10015","кс╜м┐д","10015020","╗ёкL┬э","10015020-009","лnени╜",267,642,361,281
